																Class	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
																Type	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample
																Injection order	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct ion name	Fill %	MS/MS included	INCHIKEY	SMILES	LINK	Isotope parent ID	Isotope weight number	Dot product	Reverse dot product	Fragment presence %	Spectrum reference file name	MS/MS spectrum	M	M	M	M	M	N	N	N	N	N	S 	S 	S 	S 	S 
72	2.39	266.1519	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		2190	6276.369	2287	2411	2281	6412.22	2387	6808.456	7688.585	2858	2478	6349.48	6541.419	5930.366	2401
73	2.4	266.7451	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		1667	6084.138	1800	6668.183	1887	1740	5969.685	6322.174	1932	1895	6265.292	1780	1884	1894	6630.058
74	2.38	266.9339	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		1921	2115	5220.002	1732	1703	4274.052	5942.326	1915	1844	2129	5274.296	1823	5984.877	1842	1749
75	2.38	267.1432	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4662.389	5631.187	1799	2232	1762	1772	5953.374	2070	2084	5495.152	5440.419	1982	6632.979	2047	1880
76	0.76	269.2118	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5990.001	4526.535	4620.368	6288.297	4548.81	4047.329	3580.891	6764.426	3678.904	8009.643	4879.263	8016.409	5044.137	7528.057	8655.615
80	2.88	272.2677	Unknown	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		10322.71	8736.093	6278.684	8951.204	6781.771	6990	7602.525	8210	8231.654	10945.63	9355.813	6866.368	7831.033	6366	6527.279
81	0.74	274.2469	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		45773.4	36275.9	28302.64	69434.14	34414.46	30026.78	59871.71	46685.82	66876.35	52259.91	35557.54	116031.6	33404.62	54358.18	46024.81
82	2.88	274.2805	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		60537.77	50152.77	36693.77	49935.49	40913.55	44703.72	43107.29	50708.72	49391.09	66583.09	52611.28	40297.72	45221.52	42773.38	37975.6
83	0.63	277.1813	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		32134.37	23766.72	22567.62	18673.63	22132.85	17600.83	25443.98	26219.07	24967.46	29821.85	26970.05	28784.68	23704.26	27442.38	29141.6
84	0.71	279.1633	Unknown	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		10343.53	12537.86	9422.068	19364.96	5178.4	3951.957	13137.09	3285	13315.76	2046	11102.42	38969.37	18247.97	2271	1842
100	3.2	283.4082	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		477710	479747.2	457969.2	446858.1	458906.8	449321.6	398998.4	409952.1	412188.3	437186.5	436387.1	537547.5	507830.1	434902.4	488685.9
101	3.19	286.2826	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		52456.89	53383.06	45229.38	54402.42	49578.5	47945.92	53656.1	58635.7	47094.04	62514.19	53400.39	40292.46	46189.08	54575.78	43387.8
102	3.18	287.2856	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		7946	8139.204	7095.933	8424.797	7505	7070	8544.86	9279.688	7756	9994	8895	6789.014	7871	8561.371	6220
103	12.03	288.0197	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		2566	2206	5507.964	3129	2133	4201.639	1975	4064.987	5745.382	2309	2584	3486	5148.526	2462	2919
104	3.18	293.1789	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		748	4524.545	4049.475	4670.387	4345.813	4396.146	3988.89	4298.731	3906.483	4133.964	4060.623	4740.035	4030.923	4518.848	4632.072
105	0.76	293.179	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		31154.45	16672.04	19662.72	53021.36	7031.16	12141.28	27610.22	13926.34	27844.47	12667.88	19530.94	35704.27	37691.21	17265.67	13121.8
106	2.39	294.2286	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		72140.79	35244	77303.27	67557.71	69018.92	89221.23	88768.28	81297.18	91349.06	100258.8	89483.28	67995.03	72807.6	69662.22	65229.38
107	2.38	295.2315	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		12823.91	15484.17	4454	1349	1632	3289	5074	14377.86	15749.97	17517.78	15329.56	11338.29	2333	1884	2145
108	2.37	296.2261	Unknown	[M-H]-	0.6	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		23922.62	30893.88	26119.01	3129	22382.31	29299.85	29096.84	2863	29904.23	6909	29606.5	2774	23502.72	2427	3511
109	0.64	297.1531	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		22525.68	22457.49	21130.35	18700.77	23060.45	23679.38	9970.839	10387.34	12666.78	14146.04	19802.98	39093.75	30032.73	28262.1	36382.29
110	3.48	297.2804	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		18228.54	17094.28	15392.83	16576.71	15735.27	15132.13	12576.34	13415.74	15688.22	18356.1	15471.6	21801.41	17559.09	14783.43	16427.29
112	6.26	301.1662	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		16306.12	13714.75	10741.26	15402.41	13289.53	11608.75	13184.22	14804.66	11311.37	17102.92	15066.77	13146.9	12965.56	15130.79	13364.03
113	2.35	303.1453	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4614.859	3852.422	8517.103	5819.412	1138	1373	3670.008	4291.02	1461	3531.135	1388	622	3708.706	834	1306
114	2.31	304.2575	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		17696.5	34312.4	36371.93	36651.52	34520.94	35690.39	34129.8	34289.83	34663.89	34317.66	35489.8	34589.15	35723.32	35427.95	37054.07
115	2.45	304.2578	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		17680.71	33379.92	34255.79	36141.08	33905.68	34661.9	35260.52	34180.62	35337.76	35819.53	35219.18	33265.08	33845.8	36090.56	33887.08
116	0.77	307.1942	Unknown	[M-H]-	0.6	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4565.909	3374	3826.86	8878.77	723	1750	4429.602	2064	3313	2282	3314.825	3422.473	5616.625	5339.499	3269.624
117	0.72	309.1741	Unknown	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		11444.24	11065.07	9762.642	23768.39	7682.966	6559.786	14950.38	3574	12223.19	3250	9355.179	17377.66	16159.2	2542	3569
118	0.74	310.222	Unknown	[M+Cl]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7682.187	5604.736	4634.553	4869.725	6302.555	4597.04	5630.787	1532	6010.366	2057	6164.228	5872.252	6203.773	1370	1146
119	3.16	311.1687	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4846.785	2616	2474	4110.005	2413	2787	2740	3450.195	2701	3089	3592.309	4176.272	3717.117	3886.951	3883.031
120	0.71	311.17	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		484344	506484.2	35473.1	568167	472095.8	504370	366575.6	51218.91	549366	66515.81	318879.5	94956.3	624789.3	101867.5	76210.59
121	0.65	311.2204	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		24135	32340.4	21720	50308.42	20361	23447	24951.48	30008.85	25944.74	41287.7	31305.67	44643	26051	61991.16	42102
124	6.09	312.2917	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		236	2161	109	4288.37	884	5405.565	1623	100	3411.929	5817.894	7254.518	3869.461	120	683	609
125	5.16	313.0788	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		1666	4099.979	1767	1363	2310	5053.354	2199	6955.641	3100.221	4483.385	1446	1287	2439	1467	1011
126	0.72	314.1696	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4996.271	4372.583	3258	4816.851	4405.925	4647.438	3733	586	5504.111	939	3310	16812.88	5512	1095	1229
127	0.69	315.2541	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5735.731	7409.92	2357	9549.977	5819.712	5694.391	7039.648	10146.07	6440.401	10797.73	9254.789	11482.46	5233.209	8193.901	12093.25
128	2.33	316.2106	Unknown	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		15279.92	20561.74	17666.53	12939	14418.61	21442.47	19360.26	17476.24	20384.94	20936.77	18621.4	12912	15858.51	14823.12	13284
129	2.42	316.2101	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		14538.58	19731.26	11879	13263.28	10551	14080	15291	16673.86	18481.31	18846.42	14148	9401	14975.05	8620	14734.7
130	2.35	318.2084	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		2519	6591	6065.442	2417	6007.51	5300	3917	4308	6582.963	5043	6680.079	2210	3463	1382	5196.042
131	3.21	319.2415	Unknown	[M+Cl]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		30929.5	30447.62	24828.34	18820.52	22894.97	22928.61	19556.42	19960.82	25047.82	23788.47	24047.03	36871.74	28644.03	18889.99	23909.51
132	3.21	321.2391	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		10509.74	10490.5	8496.68	6658.753	8144.648	8236.171	7099.842	6898.771	8226.375	9066.198	9052.492	12156.14	9890.791	6739.566	8685.527
136	2.46	326.2396	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5291.006	8505.426	7346.353	7453.75	6556.566	7439.895	7754.352	7754.194	8135.202	8197.642	7647.879	6891.408	7141.125	7169.759	7729.201
137	2.3	326.2395	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4931.222	6849.66	6550.813	6452.248	6727.201	7523.256	7141.048	6831.475	7770.467	7286.631	6503.007	6956.338	6682.736	6369.832	7094.494
139	3.22	329.2699	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		19837.63	30211.21	29999.05	29494.09	29384.21	28810.27	28448.76	29138.11	29194.22	28560.27	28853.06	30741.33	30434.67	29470.13	31455.5
141	3.71	336.3276	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8479.856	9784.12	4560.408	4528.089	3678.965	8718.828	9331.522	4997.564	17197.06	10967.49	14342.17	2557	8144.11	3974.572	21503.58
142	0.73	337.1728	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		2425	4227.929	2184	5059.787	2638	3616.014	4259.337	1914	3042	1821	2574	9878.532	3672	946	1464
144	0.64	339.1788	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		2865	6416	9216.825	1813	3186	14287.56	13167	11587.84	18847.66	19282.49	8685.916	0	7059.917	1656	2282
147	2.66	339.2332	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		10050.41	9640.197	8699.735	12451.13	7166.514	11171.17	7779.487	11302.38	9729.971	12143.74	8089.996	9615.642	8982.075	9639.587	9811.68
150	2.43	340.255	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		20908.6	20277.34	10876	9019	8484	8501	10232	10171	10809	20036.14	19660.7	7000	18524.86	9409	7409
151	2.32	340.255	Unknown	[M+Cl]-	0.6	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		21826.31	21132.88	20146	17494	18246.37	21010	20815.78	20135.77	20487.14	19504.71	19500	18766.09	19479.48	18220	18968
152	4.42	340.3305	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5277.016	5800	3946	8170	8980	5320	4130	5924.459	5660.324	6127	5390.479	7159.627	5569	4902.25	5844
153	3.21	341.224	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		13011.37	9617.779	5075.733	10681.64	10989.04	11943.12	10379.52	10641.69	10633.73	12246.65	11702.93	15310.07	12929.64	10668.86	11904.23
154	0.55	343.2123	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5289.037	5364.96	2095	3476	2497	3341	2522	6001.688	3655	5685.239	4640.512	3590	2543	1780	3143
155	3.2	343.2208	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4479.154	4879.965	3297	3857.172	3252	3375	3009	3656.4	3167	3818	3384	5327.963	4353.552	2188	3340
156	1.47	344.2805	Unknown	[M-H]-	0.6	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4886.208	2702	2778	5485.447	4523.45	2038	3624.026	4776.281	2403	5274.757	3653	4832.659	2515	5796.594	4672.137
157	0.64	347.199	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4077.177	4896.706	2075	8311.416	4678.178	3750.227	5348.592	6618.58	5976.539	8639.836	7329.654	6920.474	3680.418	6301.529	8633.018
158	2.44	351.2212	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5860.649	5651.118	6334.89	6463.529	6347.203	6176.396	4870.733	5336.679	5812.406	4592.136	5583.795	8892.624	7074.351	5679.134	7764.03
159	3.22	351.252	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8794.761	10700.45	10145.42	9800.632	9283.926	10383.37	9953.659	9714.732	9851.968	9771.358	9564.5	9522.236	9997.289	9595.223	9233.799
160	0.76	353.2083	Unknown	[M+Hac-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		5619.41	4325.205	4096.85	8205.02	1836	3774.885	4585.307	2642	3672.745	3294	3827.771	11387.52	6912.98	3829.588	4976.249
161	4.79	353.3431	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7147.38	5026.622	4305.313	7824.987	4221.013	4768.354	3922.272	4939.983	5342.057	5727.828	4903.208	5692.536	5410.156	4205.4	4818.865
162	2.43	354.2404	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		76806.66	74305.63	80234.66	49526.14	79521.27	74272.21	75439.52	80101.79	74149.98	67466.75	75047.36	81400.6	79909.02	83470.19	85710.95
163	2.31	354.2407	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		80633.34	73796.14	83636.59	90066.81	86617.38	75393.62	75178.37	81107.66	77356.1	67044.79	77109.72	90561.42	84459.12	88002.79	93475.06
164	2.47	356.2364	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		24427.28	20085.47	18855.92	21090.39	20205.31	18336.45	18874.69	20297.36	18077.43	17433.52	18636.84	19325.09	19544.7	21310.85	21048.87
165	2.3	356.2366	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		21770.14	17405.74	18813.04	19225.01	18389.72	17049.63	17007.17	17651.41	17094.03	14937.74	17085.54	18643.8	17925.78	19178.53	18947.22
166	2.47	358.2319	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		13035.48	8058.469	8376.923	8759.861	6052	8569.819	8763.094	8579.929	8055.206	7895.949	8407.004	8192.669	8864.819	8852.298	8801.112
167	3.64	359.1537	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4748.664	3973.213	3487.182	4824.92	4036.062	2788	4030.173	4017.104	3685.162	4354.301	3980.952	4242.868	3750.908	4181.167	3954.4
168	3.65	363.1852	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		24247.23	22897.72	15238.62	24894.68	20367.34	19018.44	20687.13	22231.56	20428.78	27533.15	22358.83	24331.73	20571.36	25335.68	25972.51
169	2.69	365.2466	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		1279	1731	6803.656	32622.25	1951	38291.72	1511	4249.187	1863	29433.59	10025.01	2212	1505	16106.39	2600
170	3.21	365.2684	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		29836.43	26271.73	24712.21	24537.32	22777.48	25831.99	24904.64	24706.03	24617.18	24862.74	25447.08	24498.72	24848.96	23804.6	24924.05
171	3.2	366.2714	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6871.635	5303	4117	5421.104	4131	5682.892	5633	5035	4584	5498.621	4394	3788	4115	5123.197	4706
172	4.28	367.2443	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		17365.23	18089.37	17067.55	14080.64	16442.92	18130.14	18183.73	15392.01	17366.79	19854.1	18853.84	18072.68	18209.55	17646.37	16778.17
173	3.52	367.2443	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		11663.62	12842.65	4028	3622	3052	3657	4313	12894.37	3894	4009	3868	11554.22	12376.91	3612	2904
174	6.19	367.2446	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		9655.456	1930	5784	9596.007	11792.21	2889	13215.38	3960	12087.62	11135.07	2475	11931.39	4572	2043	1500
175	6.35	367.2447	Unknown	[M-H]-	0.8666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		10340.53	12582.76	11914.65	11396.5	10306.2	12353.3	6813	11939.54	12025.98	11987.29	6485	10691.1	10751.65	10887.48	10694.68
176	2.43	367.2448	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		10161.1	11377.74	11149.68	9750.246	10017.76	11706.51	11131.79	10758.29	12510.97	12743.78	12181.35	9732.104	10346.38	10468.25	9735.699
177	3.04	367.2442	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		22740.05	25816	22589.77	29766	24028.34	27633	25317	27447	26241	26844	26761	27782	23797.78	23874.96	23424
178	3.71	367.2443	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal 7295_012		2922	7241	2674	3219	2627	11299.84	11335.2	3173	18121.05	14369.58	16593.16	2701	4534	3062	18150.13
179	3.19	367.2451	Unknown	[M-H]-	0.8666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		55712.37	55737	61772.23	44995	52659.66	61283.69	47997	56634.04	59814.41	54454.63	57475.12	48833.29	57543.84	49897.35	58001.46
180	2.32	367.2443	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		10308.72	11772.91	10713.68	9536.271	9893.199	11740.79	10868.57	11291.9	11682.83	12271.19	11538.31	10325.91	9549.459	9862.648	6575
181	4.87	367.2446	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		16847.63	10323.73	10966.29	11339.28	13338.88	9546.466	11327.53	12799.98	11158.11	12535.08	13404.4	15220.59	13857.45	19893.33	16176.94
182	11.68	367.2442	Unknown	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		12033.92	4007	12605.41	12703.18	11155.11	12840.9	4537	12630.77	13425.67	12450.05	4743	12954.97	12216.98	4934	12930.55
183	5.35	367.2448	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		4323	13578.15	14232.32	11730.57	2566	14055.03	2667	10674.09	2888	11996.99	2442	1945	13699.45	2929	2988
186	3.19	368.2471	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		12567	10685	15159.47	14883.54	11485	10801	12319	10771	11336	12753	11392	11214	15814.87	14232.22	15751.36
187	4.28	369.2418	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6323.448	2982	3109	2937	3169	6803.454	3509	3943	6643.523	6689.613	6882.13	3543	3375	6546.495	6374.207
188	3.18	369.2431	Unknown	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		19380.11	20678.72	13210	19675.34	18270.57	12607	11855	20665.51	21823.37	21662.48	20864.69	20138.37	21366.15	18413.35	14200
189	3.05	369.2429	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal 7295_012		3032	4365	2833	9543	3653	9523.628	9666.718	9336.399	3146	9444	9680.915	9272	9693.902	4271	3869
190	1.39	369.301	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		32045.82	28106	19447	20777.21	17354	21672	29630.74	18423	27136	43888.92	35760.97	15849.55	21768	19677.26	16367.41
191	1.51	369.3018	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		43893.22	38789.12	29658.32	41027.04	34170.27	31952.4	39215.9	25928.36	35213.61	57739.14	49366.95	35626.7	35972.48	39419.13	32030.75
192	3.71	372.3039	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		15691.22	30564.85	10695.85	11409.13	8564.928	27221.9	28220.11	12456.95	66812.09	42318.16	51851.86	6324.555	21978.1	9115.934	73609.21
193	3.71	374.3018	Unknown	[M-H]-	0.6	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6010.649	10616.53	3953	3965	2937	9048.298	9436.66	4474	22853.08	14296.36	16311.71	2025	7356.374	3344	23826.9
194	2.69	375.2755	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		1463	1119	4287.935	26347.37	1585	25379.48	1189	2306	1240	16697.4	5542.898	1919	1416	9950.895	1663
195	4.28	377.2734	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6836.683	1349	6858.879	2161	1296	1139	1492	1994	1086	1134	1407	7364.582	7056.3	1477	7311.36
196	5.48	377.2728	Unknown	[M-H]-	0.8666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		16643.62	11963.8	20481.18	13950.22	7877	13053.48	11555.97	13382.52	10970	12166.53	10865.7	9334.265	18560.51	6940	9000.055
197	11.09	377.2742	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		2864	3640	4857	5878	36016.6	35757.57	37126.77	3174	34673.18	2374	2713	37332.16	35940.9	2658	37611.53
198	3	377.2736	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7002.575	5752	9334.191	5125	6773	5772	8239.721	5182	4482	4809	4824	9202.78	8654.395	8861.78	9192.589
199	3.61	377.2736	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8583.569	7729.032	7877.743	8192.547	8040.287	7610.353	7931.455	7385.298	7693.987	7535.367	7446.925	8515.299	8431.192	8153.395	8381.649
200	11.7	377.2738	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		45405.98	52054.87	23722	52544.37	50025.71	52216.74	50445.05	52341.69	51354.64	49163.21	50924.2	52429.09	52825.67	52247.62	53644.94
201	7.63	377.273	Unknown	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		9071	9506	17854.64	19209.14	18281.57	18114.74	9056	18605.89	17684.74	4263	17617.88	19216.31	18434.17	18879.25	11338
202	6.85	377.2735	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8839.043	10968.68	9797.76	11438.06	10450.9	9847.725	10035.25	11168.95	9722.511	10605.33	10591.7	10612.87	10335.29	11015.38	11355.77
203	11.44	377.2737	Unknown	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		46796.71	51794.27	52044.99	4184	50057.76	52346.59	52106.96	52731.3	51584.12	4933	6338	6940	53099.55	51082.63	3602
204	10.94	377.274	Unknown	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		5963	4624	4335	4451	45231.34	2677	2013	48236.27	35796.33	5039	39583.91	4187	28318.96	40580.14	46187.29
